,AOI,Country,Region,City,Site Name,Description,Method,EO Sensor,Input Data,Indicator code,Time,Measurement Value,Reference Description,Reference time,Reference value,Rule,Indicator Value,Sub-AOI,Y axis,Indicator Name,Color code,Data Provider,AOI_ID,Update Frequency
1616,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-02,0.5636733770370483,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1617,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-09,2.9512338638305664,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1618,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-22,1.5001773834228516,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1619,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-10-29,0.0,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1620,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-18,8.004645347595215,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1621,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-12-31,0.224898561835289,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1622,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-17,4.157842636108398,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1623,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-01-22,1.9078716039657593,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1624,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-02-14,1.1334806680679321,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1625,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-25,3.970613718032837,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1626,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-27,1.4084813594818115,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1627,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-03-30,4.910923957824707,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1628,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-04,1.515852928161621,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1629,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-06,3.4177865982055664,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1630,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-09,1.517444372177124,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1631,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-14,3.2438178062438965,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1632,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-16,3.2739033699035645,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1633,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-19,8.068042755126953,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1634,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-21,5.102169513702393,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1635,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-04-26,3.240220546722412,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1636,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-04,3.9486517906188965,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1637,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-06,2.269228935241699,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1638,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-11,1.6101837158203125,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1639,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-21,11.37603759765625,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1640,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-26,7.532895088195801,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1641,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-29,4.994577407836914,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1642,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-05-31,1.0615065097808838,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1643,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-03,3.296692132949829,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1644,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-10,4.158998012542725,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1645,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-15,9.626849174499512,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1646,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-18,3.7133123874664307,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1647,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-23,1.3034720420837402,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1648,"55.6026,12.7245",SE,,Oresund,Oresund,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,2020-06-25,8.864700317382812,Number of ships in 14.0 km x 14.0 km area,,,,,,Number of ships inferred,Changes in Ships traffic,RED,,,Weekly
1649,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-09-22,72.47663879394531,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1650,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-09-27,49.580650329589844,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1651,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-09-29,121.09236145019531,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1652,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-02,156.11912536621094,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1653,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-04,169.084228515625,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1654,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-09,15.357638359069824,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1655,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-12,7.046203136444092,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1656,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-19,5.3589959144592285,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1657,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-10-24,9.711636543273926,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1658,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-03,65.41927337646484,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1659,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-11-18,187.66635131835938,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1660,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-01,2.238304615020752,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1661,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-06,1.1357591152191162,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1662,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-08,3.1348979473114014,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1663,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-11,2.7829060554504395,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1664,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-18,2.0822410583496094,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1665,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2018-12-31,6.513485908508301,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1666,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-02,1.949123501777649,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1667,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-05,1.6395766735076904,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1668,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-07,1.2750166654586792,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1669,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-10,3.8812925815582275,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1670,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-12,2.8357419967651367,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1671,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-15,1.1849424839019775,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1672,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-22,0.7945029735565186,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1673,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-25,1.1226414442062378,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1674,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-27,0.22865037620067596,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1675,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-01-30,6.630349159240723,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1676,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-04,6.080528259277344,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1677,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-06,2.43795108795166,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1678,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-11,1.8248460292816162,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1679,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-14,3.1112871170043945,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1680,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-16,4.416520118713379,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1681,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-21,4.307107448577881,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1682,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-02-24,14.79287052154541,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1683,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-01,2.463127374649048,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1684,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-03,2.523855209350586,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1685,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-11,2.7960405349731445,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1686,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-13,0.716214656829834,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1687,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-16,10.989574432373047,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1688,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-21,14.230223655700684,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1689,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-23,8.755013465881348,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1690,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-26,59.80113220214844,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1691,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-28,8.441093444824219,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1692,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-03-31,17.976024627685547,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1693,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-05,7.255839824676514,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1694,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-07,12.297167778015137,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1695,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-15,23.934406280517578,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1696,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-17,29.542980194091797,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1697,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-27,8.633423805236816,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1698,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-04-30,23.714317321777344,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1699,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-05,11.752930641174316,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1700,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-07,17.266475677490234,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1701,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-10,19.51700210571289,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1702,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-12,35.52906799316406,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1703,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-05-30,56.49822235107422,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1704,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-01,141.24349975585938,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1705,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-04,29.28217124938965,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1706,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-16,97.95548248291016,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1707,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-19,39.40032196044922,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1708,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-24,49.17991638183594,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1709,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-26,55.53293228149414,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1710,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-06-29,38.232887268066406,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1711,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-01,81.47088623046875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1712,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-06,102.38478088378906,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1713,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-11,121.78678894042969,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1714,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-14,99.81297302246094,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1715,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-16,138.21429443359375,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1716,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-19,115.60783386230469,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1717,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-21,163.4783935546875,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1718,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-24,94.63007354736328,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1719,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-26,129.99212646484375,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1720,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-29,101.63156127929688,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
1721,"43.261,6.645",FR,,St Tropez,St Tropez,,Object Counting,Sentinel-2,Sentinel 2 L1C,E1,,,Number of ships in 14.0 km x 14.0 km area,2019-07-31,148.50079345703125,,,,Number of ships inferred,Changes in Ships traffic,GREEN,,,Weekly
